video_id,comment_count,like_count,view_count,rate_v_c,rate_v_l,rate_c_l,outlier,comment_bin,like_bin,view_bin
BGLz_xs3Ots,84,1965,140122,-0.047,-0.037,-0.039,1,2,3,2
KUhBc35T-e4,2775,53982,7414979,-0.042,-0.037,-0.039,1,3,3,2
gwS9BIqbffU,7948,144133,18578358,-0.044,-0.037,-0.039,1,2,3,2
MVri0CsFzuM,67,4685,264597,-0.036,-0.037,-0.039,1,1,2,1
UQl62w71Ets,4271,89413,11895225,-0.042,-0.037,-0.039,1,2,3,3
pEtucK6XWQg,230,3714,225953,-0.051,-0.037,-0.039,1,1,0,0
g17I907BAFw,705,9674,734139,-0.051,-0.037,-0.039,1,1,1,1
9TR6QuOj-Gw,1587,48349,5048236,-0.039,-0.037,-0.039,1,2,3,3
8GLUmIf8STw,114,16140,972012,-0.012,-0.037,-0.039,1,3,4,4
PTXrxW7-Ons,1197,20497,2414964,-0.046,-0.037,-0.039,1,2,2,3
-CwVHWbPuvE,6,292,17367,-0.043,-0.037,-0.039,1,4,4,4
FuKGEfTnZnM,17,2087,140740,-0.015,-0.037,-0.039,1,0,1,1
EAbGndKIGZI,48,1010,127446,-0.043,-0.037,-0.039,1,3,3,3
XKJ-apLC-cQ,141,2938,370396,-0.042,-0.037,-0.039,1,4,4,4
8fyr0zbaFyE,573,12322,2139226,-0.037,-0.037,-0.039,1,3,3,3
PfRmE5ui7sk,36,771,84064,-0.044,-0.037,-0.039,1,3,2,3
EJwwWPrwwo4,615,43103,1707502,-0.042,-0.037,-0.039,1,0,0,0
bmzOtPqIt9s,5,271,14854,-0.043,-0.037,-0.039,1,3,2,2
tBf_AQ29Kzk,121,4944,479059,-0.036,-0.037,-0.039,1,0,0,0
Dg8K-vtoN6c,5,120,17801,-0.041,-0.037,-0.039,1,3,3,3
AK_gR4oHc8s,10,196,13381,-0.05,-0.037,-0.039,1,1,1,1
UEe62ZzD1_4,87,1796,165440,-0.046,-0.037,-0.039,1,3,2,1
LtI1PKFasME,349,7785,604207,-0.047,-0.037,-0.039,1,2,1,1
6GR7OP0DC8I,11,182,20639,-0.047,-0.037,-0.039,1,2,2,2
J9gKyRmic20,40942,1546495,228544861,-0.027,-0.037,-0.039,1,0,0,0
ag8XcMG1EX4,2754,66956,11969479,-0.033,-0.037,-0.039,1,2,2,3
AQOlwMKpmvQ,1707,42435,7045163,-0.035,-0.037,-0.039,1,0,0,0
2ROiU9kOHeE,1002,21232,2849519,-0.041,-0.037,-0.039,1,2,3,3
Bkd5OQ8b0hQ,597,7016,1056654,-0.047,-0.037,-0.039,1,4,4,4
si3dBlNdifE,558,6519,687349,-0.05,-0.037,-0.039,1,3,3,3
WyBKzBtaKWM,1805,30563,5410266,-0.04,-0.037,-0.039,1,0,0,0
duf-dofeoms,298,4088,505976,-0.047,-0.037,-0.039,1,2,2,3
E9bCl7upxG0,169,1836,229800,-0.049,-0.037,-0.039,1,3,3,3
j8U1gC2JilQ,415,6945,1470631,-0.038,-0.036,-0.039,1,3,3,4
1RVDUKrB9tU,21,3257,208999,-0.007,-0.037,-0.039,1,3,3,3
8mVfVaqGZnQ,1315,40100,8799811,-0.021,-0.036,-0.039,1,1,2,1
wLcRecxb8Mo,1,33,945,-0.054,-0.037,-0.039,1,0,0,0
9lEzIz7u1Ck,13,142,4826,-0.054,-0.037,-0.039,1,3,3,3
wl6FnW4i6Tw,184,2883,330127,-0.047,-0.037,-0.039,1,1,3,3
4s9RKAwL7Z4,343,4842,737360,-0.045,-0.037,-0.039,1,0,0,0
qnLunQEcMn0,1200,37274,4470892,-0.037,-0.037,-0.039,1,2,2,2
e_MSqS1-Ubs,3051,62919,3223205,-0.051,-0.037,-0.039,1,3,3,3
I2gw5OfRgb8,290,5605,692169,-0.044,-0.037,-0.039,1,1,1,1
B7iIS91fMAc,1351,32869,4382162,-0.039,-0.037,-0.039,1,1,1,1
BZFJU5zr_jc,733,18115,1042641,-0.049,-0.037,-0.039,1,1,1,1
4OkSsFsXLD8,6916,130244,19025737,-0.042,-0.037,-0.039,1,2,2,3
2d1pRlRxkJw,671,20102,2310703,-0.038,-0.037,-0.039,1,0,0,0
520B1kxKX2Y,364,10558,433739,-0.05,-0.037,-0.039,1,0,0,0
goddrM-QozI,3315,44883,2640152,-0.052,-0.037,-0.039,1,0,0,0
Wr9LZ1hAFpQ,1300,23474,3254521,-0.043,-0.037,-0.039,1,0,0,0
XRZdSu4UYCk,1243,22438,1233292,-0.051,-0.037,-0.039,1,0,0,0
w-hnn7ByJFE,3,1536,79998,0.048,-0.037,-0.039,1,0,0,0
wquCCFvbNhI,5796,185797,50345960,-0.011,-0.036,-0.039,1,0,0,0
cbB3iGRHtqA,16853,415273,91072697,-0.028,-0.036,-0.039,1,0,0,0
eINgmy4dUOA,2922,161229,21479535,-0.018,-0.037,-0.039,1,2,2,1
kMHUpu6LCBk,362,12743,1351265,-0.037,-0.037,-0.039,1,1,1,1
Y5pdgyOzJtE,6332,138384,34389255,-0.028,-0.036,-0.039,1,1,1,1
0AsPwoOeFcU,8898,83927,5782039,-0.053,-0.037,-0.039,1,0,0,0
7Twnmhe948A,1824,35233,7753187,-0.034,-0.036,-0.039,1,0,0,0
KVjeheaFfsM,9617,211076,49558602,-0.029,-0.036,-0.039,1,1,1,1
l6LjNOYvhMk,8683,388864,86621532,-0.004,-0.036,-0.039,1,0,1,0
VB40ew869lo,22,307,47170,-0.045,-0.037,-0.039,1,3,4,3
54ItEmCnP80,12573,369986,35834456,-0.041,-0.037,-0.039,1,3,3,3
cyblSDoRRxg,9219,356351,61982852,-0.021,-0.037,-0.039,1,0,0,0
O4nFvS9j4Rg,161,4591,378903,-0.044,-0.037,-0.039,1,0,0,0
WWAWQmhqWGo,5678,216352,55363887,-0.005,-0.036,-0.039,1,0,0,0
gCg70iXQdNI,63,1077,56864,-0.051,-0.037,-0.039,1,0,0,0
fPe4nMKvppE,5132,221019,44085173,-0.011,-0.036,-0.039,1,0,0,0
S_E2EHVxNAE,77155,2935660,495372425,-0.023,-0.037,-0.039,1,0,0,0
OeDiK2uy3DU,6255,152981,24731712,-0.035,-0.037,-0.039,1,0,0,0
gdmHHoI9beM,13576,243472,33199982,-0.043,-0.037,-0.039,1,1,1,2
1NvsMKYgCsM,10414,172401,30857599,-0.041,-0.037,-0.039,1,1,1,2
DsYK2JJNflg,2045,38417,6783962,-0.039,-0.037,-0.039,1,1,1,1
NvPi9zOfhmk,1428,33593,5395873,-0.036,-0.037,-0.039,1,0,0,0
TpKxH2dDqEM,1923,39790,4949193,-0.043,-0.037,-0.039,1,2,2,2
7sOjdusDUzE,595,9145,1182756,-0.046,-0.037,-0.039,1,0,0,0
k8E_dkESwzg,1094,10050,1792085,-0.048,-0.037,-0.039,1,4,4,3
1TWYBuyU63U,507,20052,3401662,-0.021,-0.037,-0.039,1,0,0,0
EIws2hHJoEk,238,11093,1305624,-0.028,-0.037,-0.039,1,1,1,1
AtWkeKCf9Ck,382,22514,3162614,-0.013,-0.037,-0.039,1,1,0,1
D73_2fJnpwY,215,10314,940936,-0.033,-0.037,-0.039,1,1,1,1
4QiuEe43YJw,4514,209054,34497767,-0.016,-0.037,-0.039,1,1,1,1
peR8eOcGA3M,2264,119943,13260460,-0.026,-0.037,-0.039,1,1,1,1
MWh78SM5G7k,3987,132431,7762222,-0.046,-0.037,-0.039,1,0,0,0
hh9WgYHRuhU,11964,310661,40448716,-0.038,-0.037,-0.039,1,0,0,0
0FVEals3f2w,420,16698,1702768,-0.035,-0.037,-0.039,1,1,1,1
5siQ-ml5lqY,658,34873,2707009,-0.035,-0.037,-0.039,1,2,2,3
YIfCDgC6sLQ,3355,248869,29671124,-0.01,-0.037,-0.039,1,2,2,2
PoK2m6Mu53A,10040,270864,8229455,-0.052,-0.037,-0.039,1,0,0,0
Sff7Kc77QAY,12436,217468,19333722,-0.048,-0.037,-0.039,1,2,2,2
elXENfyH1L4,629,6490,156861,-0.055,-0.037,-0.039,1,1,1,1
7ouBTgRe1gY,1835,29583,648483,-0.054,-0.037,-0.039,1,0,0,0
_NxDYRQWC9Y,24,344,23571,-0.051,-0.037,-0.039,1,2,1,1
aVOOGDI-0kY,3667,112668,6834644,-0.046,-0.037,-0.039,1,2,1,1
OKKewhmBhAo,3432,76310,3568830,-0.051,-0.037,-0.039,1,3,3,4
DYz-LjtiVOc,5916,137500,5229402,-0.051,-0.037,-0.039,1,2,3,3
EY4rwS8BSdM,725,8913,217784,-0.054,-0.037,-0.039,1,1,2,3
5MkTQYtrN7c,3368,97136,28114765,-0.013,-0.036,-0.039,1,1,1,1
3aZBqrHs4qo,1413,25898,2180094,-0.048,-0.037,-0.039,1,0,0,0
A8a6kHQN9BA,5175,146425,28322205,-0.028,-0.036,-0.039,1,1,1,2
-yXVufG5oV0,3233,92856,12050901,-0.037,-0.037,-0.039,1,1,1,2
GCQ0ndJdYNc,374,14071,1331594,-0.038,-0.037,-0.039,1,1,1,2
KHUHD34DofM,411,10296,1649490,-0.035,-0.037,-0.039,1,0,0,0
OcW-BSEB3ng,5082,218163,28521459,-0.027,-0.037,-0.039,1,0,0,0
wTgWX_62paE,9595,339908,76246229,-0.015,-0.036,-0.039,1,2,2,2
ttWQK5VXskA,30783,1011080,115038040,-0.037,-0.037,-0.039,1,0,0,1
Uuq6HgKgEFQ,17652,373586,57122869,-0.039,-0.037,-0.039,1,1,1,1
7pVfBW6N7QA,13002,205485,32834506,-0.043,-0.037,-0.039,1,0,0,0
wZjoCyMaVa0,986,32917,3781217,-0.036,-0.037,-0.039,1,0,1,1
h4eTUrunPXU,8295,151776,23046264,-0.042,-0.037,-0.039,1,0,0,0
b39dOeoN9GU,3983,76622,10183065,-0.043,-0.037,-0.039,1,0,1,1
QemtKqFCtjc,128,4025,416067,-0.039,-0.037,-0.039,1,3,3,4
1m49X1OZajw,255,5437,284809,-0.05,-0.037,-0.039,1,2,2,2
H3vCH9IaoKI,5,92,6812,-0.05,-0.037,-0.039,1,3,3,4
CGoBuu85XLc,421,16131,5876595,0.017,-0.036,-0.039,1,2,2,3
Ra7dJPO5pDk,94,1887,199888,-0.045,-0.037,-0.039,1,0,0,0
PwGib4BMJyk,4173,160729,60517383,0.02,-0.036,-0.039,1,1,0,1
3byNmGMvdQU,316,20232,7571729,0.068,-0.036,-0.039,1,2,2,3
oYN5EtQRkuk,19840,378337,12908029,-0.053,-0.037,-0.039,1,0,0,0
2XffB3id5Js,761,10578,719911,-0.051,-0.037,-0.039,1,2,1,0
iSAl7X54gnk,2401,91639,24872621,-0.002,-0.036,-0.039,1,0,0,0
j3PEomVdkWQ,654,20268,3302872,-0.03,-0.037,-0.039,1,1,0,0
lbnoG2dsUk0,31901,1394933,182669459,-0.026,-0.037,-0.039,1,0,0,0
DHpUtOcwhyU,4978,223398,22968938,-0.032,-0.037,-0.039,1,0,0,0
U_90XNCBatY,8625,374235,34503612,-0.035,-0.037,-0.039,1,0,0,0
53JQz0ON--o,3317,157484,16061083,-0.031,-0.037,-0.039,1,0,0,0
C0AQyOVGvFM,2594,72382,8396164,-0.039,-0.037,-0.039,1,3,3,3
TMa7oENgTl4,1568,51280,3343503,-0.045,-0.037,-0.039,1,0,1,1
1k2YJLF8BWk,3172,58018,4158748,-0.049,-0.037,-0.039,1,2,2,2
eYH4UJS-2Xg,2931,85460,9047393,-0.04,-0.037,-0.039,1,2,2,2
uJz0F36TGoc,14218,719658,127406761,-0.009,-0.037,-0.039,1,1,2,1
EKrTlyWpd24,1957,111332,14984361,-0.016,-0.037,-0.039,1,4,4,4
bqsgWY5r2W4,73,15615,1463495,0.047,-0.037,-0.039,1,0,0,0
UOTqk-j67qk,223,16761,2798458,0.009,-0.037,-0.039,1,1,1,1
fOGVqrMJiTw,33643,1931300,296162595,-0.01,-0.037,-0.039,1,1,1,0
YaCaA2-c6g8,272,16378,6386269,0.066,-0.036,-0.039,1,3,3,3
pDIlnetTRFk,49,1185,85066,-0.047,-0.037,-0.039,1,0,0,0
khhA1K_eMTU,37,570,40377,-0.051,-0.037,-0.039,1,2,3,3
lNZftTgizmw,10002,160272,21851015,-0.045,-0.037,-0.039,1,2,3,3
nShrF2te7aU,3076,87410,16871246,-0.027,-0.036,-0.039,1,3,4,3
Bl4SgsZO9RE,3072,82170,29227851,-0.006,-0.036,-0.039,1,3,3,3
iogQzfarmtI,3765,106043,16071194,-0.034,-0.037,-0.039,1,3,3,3
IwczGBP_AFY,1618,38417,8499889,-0.029,-0.036,-0.039,1,1,1,2
BD_7P0USVts,175,1630,177407,-0.051,-0.037,-0.039,1,0,0,0
7SXKHiPQPhk,2243,61890,10315132,-0.032,-0.037,-0.039,1,2,3,3
2b_KfAGiglc,8359,251692,21791393,-0.042,-0.037,-0.039,1,1,1,1
uznTHSEgx4U,3312,85890,7219080,-0.045,-0.037,-0.039,1,0,0,0
J551f-TyqjY,4462,125592,14035562,-0.04,-0.037,-0.039,1,2,2,2
qUHtwV8wkOU,3496,70846,6124634,-0.047,-0.037,-0.039,1,1,1,1
3HO9H1VMMOk,3350,112222,7826691,-0.044,-0.037,-0.039,1,0,0,0
0P4A1K4lXDo,64614,1229434,154130817,-0.044,-0.037,-0.039,1,3,2,2
PYCAvP57MzA,2754,112521,10236682,-0.037,-0.037,-0.039,1,0,0,0
euWjl-dBG9w,789,30137,2039340,-0.043,-0.037,-0.039,1,0,0,0
EaleKN9GQ54,7042,113590,14568008,-0.045,-0.037,-0.039,1,3,2,2
jI-w4gvkCkQ,4680,211362,24488999,-0.029,-0.037,-0.039,1,0,0,0
I177W0XJlT4,4254,212123,17646129,-0.034,-0.037,-0.039,1,0,0,0
i0XOCs86om0,9416,225398,24137471,-0.043,-0.037,-0.039,1,0,0,0
tF6lmePLHLo,3913,182740,15711736,-0.035,-0.037,-0.039,1,3,3,3
8SyHk1As0H4,809,69402,3708210,-0.032,-0.037,-0.039,1,3,2,1
Kbi8sYamOA0,2455,335437,28330168,0.004,-0.037,-0.039,1,3,3,3
Q9DjLBSG2rM,446,7203,167574,-0.054,-0.037,-0.039,1,1,1,0
y6j4BYmSgaE,1222,45919,3936471,-0.039,-0.037,-0.039,1,0,0,0
dhULgVfjrt4,4916,307341,69013070,0.017,-0.036,-0.039,1,0,0,0
larur6HCSko,7940,534328,102394782,0.011,-0.036,-0.039,1,0,0,0
tFW9D3JDcA8,2547,152435,44935737,0.036,-0.036,-0.039,1,0,0,0
u02dukVZtaU,19835,522128,125318731,-0.023,-0.036,-0.039,1,1,1,1
uiNzg7gdkB0,217,21555,2943034,0.014,-0.037,-0.039,1,3,3,3
w49ZmC_X1JA,8874,238105,28812047,-0.039,-0.037,-0.039,1,2,2,2
J7GL8kO-DBw,15835,505577,98398280,-0.024,-0.036,-0.039,1,3,3,3
44aWEQM1KPw,7321,310607,51674516,-0.019,-0.037,-0.039,1,2,2,2
PtsMi4dtl1o,7573,150450,27309168,-0.037,-0.037,-0.039,1,1,1,1
Fj530h8A2ek,232,7631,830864,-0.037,-0.037,-0.039,1,0,0,0
BaRLonlJDOI,7725,108992,11129833,-0.049,-0.037,-0.039,1,3,2,2
A6lKgpbrIyw,37,734,49906,-0.049,-0.037,-0.039,1,0,0,0
qsqeRdgySiI,5970,171967,34275439,-0.026,-0.036,-0.039,1,3,2,2
kzI9LGlJu3I,318,11713,1227543,-0.036,-0.037,-0.039,1,2,2,2
lh4lMzVcM8A,7610,67613,6826966,-0.051,-0.037,-0.039,1,1,1,1
XvuGYtyIR-c,2105,32274,2507656,-0.05,-0.037,-0.039,1,1,0,0
C54MOn6n_Ao,2496,70374,8028546,-0.039,-0.037,-0.039,1,0,0,0
JSKc-Y0UPvo,158,1978,179592,-0.05,-0.037,-0.039,1,1,0,0
zolamdQrjvM,2153,86178,30980093,0.019,-0.036,-0.039,1,1,1,1
sw8f5JYnhVk,22,491,37334,-0.048,-0.037,-0.039,1,0,0,0
NNACF6XTbEY,2186,191362,41185414,0.042,-0.036,-0.039,1,3,4,3
SUgQHe902yQ,17436,1021612,321065222,0.04,-0.036,-0.039,1,3,4,3
S_s3GFGn15I,4985,219913,69257880,0.016,-0.036,-0.039,1,1,2,2
n0dmC5YOjyg,93,5132,618727,-0.022,-0.037,-0.039,1,2,2,2
HagwTbmyyVA,2412,139535,33312905,0.016,-0.036,-0.039,1,2,3,3
9en5hhI0q2w,6982,286878,72270274,-0.002,-0.036,-0.039,1,1,2,1
dH7bTCsNlNo,5933,356098,89237263,0.022,-0.036,-0.039,1,0,0,1
CBJtzEKetBM,10627,425063,63587166,-0.025,-0.037,-0.039,1,2,1,1
8wDziTMsA9k,904,72323,4266287,-0.031,-0.037,-0.039,1,1,2,2
WJg6KYPtu28,18,140,7450,-0.054,-0.037,-0.039,1,1,1,2
fw0uz88E2gI,8828,339302,35746210,-0.035,-0.037,-0.039,1,4,4,4
fw_58PPCMRI,1440,226316,25195724,0.035,-0.037,-0.039,1,2,2,1
pjqG8W9ZVAU,29,1233,78485,-0.042,-0.037,-0.039,1,2,2,2
favxv_CJXLU,1691,97937,12576063,-0.017,-0.037,-0.039,1,2,1,1
M-_s8c_URQU,7136,340271,33272590,-0.032,-0.037,-0.039,1,1,2,1
HevEkdeWKmo,418,26893,4362286,-0.002,-0.037,-0.039,1,0,0,0
q2r8rLSKNs0,673,26134,5640584,-0.012,-0.036,-0.039,1,1,1,1
umds7jGTiSQ,725,11518,4250651,-0.026,-0.036,-0.039,1,1,0,0
-sXWv1yIs0Y,2517,107872,26319446,-0.002,-0.036,-0.039,1,1,1,1
MJio4DrckOk,65,4148,473808,-0.019,-0.037,-0.039,1,0,1,1
_RmuTuVWXy4,111,5850,465768,-0.034,-0.037,-0.039,1,1,0,1
8WWboiOyya0,4,167,7678,-0.048,-0.037,-0.039,1,1,0,0
tYg6d7CUHRA,45,1750,229470,-0.03,-0.037,-0.039,1,0,0,1
q3f3-rgkbh4,44,1255,144124,-0.039,-0.037,-0.039,1,0,0,0
uOG_D2d7M3A,6,187,8253,-0.05,-0.037,-0.039,1,1,1,1
IlpTk2HELuU,1,345,40702,0.05,-0.037,-0.039,1,1,1,1
a6-WomZ_I90,9,160,17408,-0.047,-0.037,-0.039,1,0,0,0
PrjSLW0zfts,1689,56844,3881417,-0.044,-0.037,-0.039,1,0,0,0
5yR3jP_OxUU,551,12533,1573406,-0.041,-0.037,-0.039,1,2,2,2
fk8323r577w,1556,32882,5376894,-0.038,-0.037,-0.039,1,0,1,0
iUH0dEe1jvA,152,5986,318416,-0.045,-0.037,-0.039,1,1,1,0
MxtrIvQKNEQ,66,1590,134206,-0.046,-0.037,-0.039,1,0,0,0
2Iio8QmZY8A,1386,33261,3865618,-0.042,-0.037,-0.039,1,1,1,1
mcjtQtIReyk,280,12526,682989,-0.043,-0.037,-0.039,1,1,2,1
ePjtnSPFWK8,15196,725363,84259154,-0.027,-0.037,-0.039,1,2,2,2
xdbKWG3RGqY,5752,302044,55574019,-0.006,-0.036,-0.039,1,1,1,1
5yGV4vLVHEI,4,773,58671,0.005,-0.037,-0.039,1,0,0,0
620YyAUE8pA,29,8962,771234,0.078,-0.037,-0.039,1,0,0,1
U6UHODcFpAQ,35,3030,290297,-0.014,-0.037,-0.039,1,3,2,1
KPStm3BbOXI,69,4403,268435,-0.036,-0.037,-0.039,1,2,1,1
uIhI2KFQ0pc,93,1417,123495,-0.049,-0.037,-0.039,1,0,0,1
U64y4myRIr0,22,727,101628,-0.033,-0.037,-0.039,1,4,4,4
d7-GltGTTJQ,82,4283,253526,-0.04,-0.037,-0.039,1,4,4,4
kyMbIlcVR50,429,36547,12300767,0.093,-0.036,-0.039,1,4,3,3
0bHgZ7IRZb8,1310,48327,8109892,-0.024,-0.037,-0.039,1,1,1,1
APuBCxlqO3Q,341,10408,2113281,-0.024,-0.036,-0.039,1,2,1,1
sXZ265eSa7I,5,935,114194,0.043,-0.037,-0.039,1,3,2,2
b44-5M4e9nI,3983,110385,7023792,-0.047,-0.037,-0.039,1,0,1,0
JO5QYvxcvi4,13,7065,328899,0.066,-0.037,-0.039,1,1,1,1
YyknBTm_YyM,28469,873067,72632358,-0.043,-0.037,-0.039,1,1,0,0
ONF_Bw9Ycp4,2,679,33770,0.003,-0.037,-0.039,1,0,0,0
Jz_D-greh8Q,1000,22346,2298468,-0.044,-0.037,-0.039,1,2,2,2
SjcgJ2qHiIU,538,4677,1236388,-0.044,-0.036,-0.039,1,3,3,3
FbX66Ddxtow,1198,21971,3913828,-0.039,-0.037,-0.039,1,3,3,3
8ZkOm_LogpI,1048,23526,3216453,-0.04,-0.037,-0.039,1,1,1,1
a4u8WPX7JZU,639,19485,1679864,-0.042,-0.037,-0.039,1,0,0,0
sUVTnYwGqxI,183,1481,307715,-0.047,-0.036,-0.039,1,1,1,1
Er11wUuVr5k,3,77,6108,-0.048,-0.037,-0.039,1,1,1,1
qqbvX_sYoN0,1198,15230,1946382,-0.048,-0.037,-0.039,1,0,0,0
H5NA_UTSYeE,3120,128250,28010377,-0.009,-0.036,-0.039,1,0,0,0
23_fY2JMjPA,4157,134589,17034238,-0.035,-0.037,-0.039,1,2,2,2
vEt_fWvNYKg,112,2212,361880,-0.039,-0.037,-0.039,1,1,2,1
ygP8Og1cTKA,2127,103961,14838757,-0.02,-0.037,-0.039,1,3,2,3
ZxRfoc3NOlI,1287,33307,2867091,-0.044,-0.037,-0.039,1,3,3,3
mZI6sit02BE,92,3804,279896,-0.04,-0.037,-0.039,1,2,3,3
swDrB93xy3o,3740,50764,4543829,-0.05,-0.037,-0.039,1,2,2,2
hiuGsbOMcWQ,2518,42111,3722096,-0.048,-0.037,-0.039,1,1,1,2
2PSgF6CX3JE,5575,487538,137197528,0.072,-0.036,-0.039,1,1,0,1
Q7dLNf-xQyo,3234,286082,71691593,0.059,-0.036,-0.039,1,4,4,4
TWnkGAgHoG4,1297,105623,25159988,0.045,-0.036,-0.039,1,3,4,4
pxIw3G52EqY,1396,80284,22977150,0.03,-0.036,-0.039,1,2,2,3
GwIugahK6mM,348,21489,5411185,0.025,-0.036,-0.039,1,2,2,2
9JxXEUhLm_Q,5,195,17891,-0.041,-0.037,-0.039,1,0,0,0
PnzGwTVrgWM,737,34081,9000800,0.008,-0.036,-0.039,1,2,1,1
U6c1x5izbyM,533,27654,7732246,0.019,-0.036,-0.039,1,1,1,1
AbAY278iObc,455,36039,9090910,0.048,-0.036,-0.039,1,2,1,2
z8CgFjeT9zE,4,101,10097,-0.046,-0.037,-0.039,1,1,1,1
QKolYiX6N28,55,6334,600197,-0.0,-0.037,-0.039,1,2,1,2
_anKAC2Rgik,1784,88923,16575267,-0.008,-0.036,-0.039,1,2,2,3
CyWYYqxTfkU,166,5627,1066650,-0.023,-0.036,-0.039,1,2,2,3
nB31M-K9K2I,750,31625,5706345,-0.016,-0.037,-0.039,1,1,1,1
p8gfvWP3DAU,37,5267,343364,-0.009,-0.037,-0.039,1,1,1,2
JeZVqaIOb_0,262,12552,2776105,-0.001,-0.036,-0.039,1,1,1,2
F0IXShociOc,60,3373,495724,-0.014,-0.037,-0.039,1,0,0,1
JGuWjDks7I4,223,35195,5937090,0.082,-0.037,-0.039,1,0,0,0
LWPPVhd22uY,484,34368,8478370,0.035,-0.036,-0.039,1,0,0,0
qCbHE4-eIdw,8962,383392,142811382,0.027,-0.036,-0.039,1,4,4,4
uzDxqUciqEg,3715,56609,14490076,-0.036,-0.036,-0.039,1,4,4,4
y-FcrrZ0KGk,9623,317262,138878467,0.019,-0.036,-0.039,1,3,3,3
3YB7eIRO9F8,3321,149653,56624266,0.033,-0.036,-0.039,1,3,2,3
Jd4DocHC-kk,161,4385,473421,-0.041,-0.037,-0.039,1,1,1,0
0JRJHPlT8FA,313,8896,1886668,-0.025,-0.036,-0.039,1,1,1,1
DcMTyvcWM5U,3618,114815,47450809,0.012,-0.036,-0.039,1,0,0,0
_Qodc2AGUSQ,2,31,470,-0.055,-0.037,-0.039,1,1,1,1
d3NEhsQRXXM,1798,24223,424703,-0.055,-0.037,-0.039,1,1,2,2
XksqmrjJjac,267,2426,248677,-0.051,-0.037,-0.039,1,1,1,1
jAYmf5iwNho,474,4286,626454,-0.049,-0.037,-0.039,1,0,0,0
oenEOLZGDuU,170,1204,128106,-0.052,-0.037,-0.039,1,0,0,0
f6G5zyDIuOU,67,882,79110,-0.05,-0.037,-0.039,1,0,0,0
70IDNFmtFNo,24,231,11606,-0.054,-0.037,-0.039,1,0,0,0
J55I6635QXo,145,2215,139236,-0.051,-0.037,-0.039,1,0,0,0
AAS6nk5y9LA,99,5727,222967,-0.044,-0.037,-0.039,1,0,0,0
3wnG9k3VbVE,11933,271080,39301866,-0.039,-0.037,-0.039,1,2,2,2
Mr6Qwuj2evU,230,13210,1950107,-0.012,-0.037,-0.039,1,4,4,4
vKWv_DuhOXg,2032,138757,17519570,-0.011,-0.037,-0.039,1,3,3,3
8kMv5ssr6Dw,1804,88563,12745756,-0.019,-0.037,-0.039,1,3,3,3
Hmab9dtdUQ8,1393,92287,3859462,-0.042,-0.037,-0.039,1,3,2,2
cFnrbQvEuz0,572,40522,2673648,-0.032,-0.037,-0.039,1,2,2,1
qoq8B8ThgEM,137413,5353664,964929742,-0.019,-0.037,-0.039,1,2,2,2
tCSXPZ95zeM,155,4893,320431,-0.045,-0.037,-0.039,1,2,2,2
e7-nd_jZJ9g,1466,42080,3624844,-0.043,-0.037,-0.039,1,1,1,2
XnF9ksSZ_uw,373,11751,944656,-0.043,-0.037,-0.039,1,1,1,1
OcYUEsZ1crg,10047,424738,39176308,-0.036,-0.037,-0.039,1,1,1,1
NL4Ue1Z3MuQ,6838,284397,41275572,-0.025,-0.037,-0.039,1,3,4,4
O-55f6kzg8w,304,7086,614751,-0.046,-0.037,-0.039,1,3,3,3
l5sgIqzlPXc,3911,239434,37415532,-0.006,-0.037,-0.039,1,3,2,3
uV0r4a2QVkQ,3285,227649,32655798,-0.004,-0.037,-0.039,1,3,4,4
7qbEt_lSib4,10518,648967,64128301,-0.024,-0.037,-0.039,1,1,1,1
qmbx4_TQbkA,8894,423107,60533011,-0.021,-0.037,-0.039,1,3,3,3
oxNK7VBizac,5617,234083,40684773,-0.018,-0.037,-0.039,1,0,0,0
0bT65sQazQY,1602,48921,9011767,-0.027,-0.036,-0.039,1,1,0,1
nM7Y6cDouw0,67,3064,434811,-0.023,-0.037,-0.039,1,2,2,2
Md2r0Fmpps0,4329,170452,30356722,-0.02,-0.037,-0.039,1,1,1,1
nVNAqNZcpB4,1342,41460,6651124,-0.03,-0.037,-0.039,1,1,1,1
NiroTDttAbY,67,1373,91450,-0.049,-0.037,-0.039,1,1,1,1
r594pxUjcz4,2724,93981,8553690,-0.04,-0.037,-0.039,1,1,1,1
ecrE80rnjhw,960,17703,1933721,-0.046,-0.037,-0.039,1,1,1,1
_J0ZpJMQjDo,178,5587,480823,-0.042,-0.037,-0.039,1,1,1,2
30FTr6G53VU,5838,99852,7341019,-0.05,-0.037,-0.039,1,1,1,1
KCEl4FGVR7I,194,4256,378630,-0.046,-0.037,-0.039,1,3,3,3
tUnm-lxHn2A,51,3616,237673,-0.032,-0.037,-0.039,1,4,3,3
qWG2dsXV5HI,5187,100092,13796727,-0.042,-0.037,-0.039,1,1,1,1
DJCfmcUgT6U,105,1684,170259,-0.048,-0.037,-0.039,1,2,2,2
fth9UUa1Mfw,210,3065,339751,-0.048,-0.037,-0.039,1,3,3,3
bPAC6zt_1ZM,251,6065,330032,-0.049,-0.037,-0.039,1,3,3,3
jQvUBf5l7Vw,6139,189855,33562287,-0.028,-0.037,-0.039,1,2,2,2
def3ob2h-1s,4558,109266,17659059,-0.036,-0.037,-0.039,1,1,1,2
q3eresNXBbk,6914,130833,3371266,-0.054,-0.037,-0.039,1,4,4,2
